block,param1,param2,correlation,direction,max_abs_dscore_1,max_abs_dscore_2
Receptors_AKT,ePI3K+AKT.Km,PIP3+PDK1.Kd,0.9772,positive (redundant),0.07358,0.07665
barr2,GRK2+bg.Kd,DHPGRpT840+barr2.tau,0.9771,positive (redundant),0.54724,0.000528
Receptors_Ras_2,CaMCa4+GEF.Kd,CaMCa3+CaN.Kd,0.977,positive (redundant),0.006798,0.000342
Receptors_eIF4E,emTORC1+eIF4E_4EBP.Km,ePP2A+eIF4EBPpq.kcat,0.9769,positive (redundant),0.239469,0.00032
TrKs_PLCg,eEGFR+CaPLCg.Km,eEGFR+CaPLCg.kcat,-0.9768,negative (compensating),0.014108,0.058153
PKC,PKC_DAG_AA_act.Kd,PKC_DAG+AA.tau,0.9768,positive (redundant),0.25213,0.001855
DHPG_mGluR_2,DHPG_mGluR+Gq.Kd,DHPG+mGluR.tau,0.9762,positive (redundant),0.16716,0.000975
mGluR_PLCb,ePLCb_Ca_Gq+PIP2.kcat,Gq_deph.Kf,0.9762,positive (redundant),0.189591,0.168782
PKA_1,R2C2+cAMP.Kd,R2C2cAMP3+cAMP.Kd,0.9761,positive (redundant),0.257809,0.278801
Receptors_Ras_2,eCaMGEF+Ras.Km,CaMCa3+CaN.Kd,0.976,positive (redundant),0.01273,0.000342
AMPAR_2,eCaN+iAMPARpS845.kcat,eCaMKII+AMPA_sAMPARpS845.kcat,0.9757,positive (redundant),0.044082,0.029638
HomerPIKE_1,PI3K+Glu_mGluR_HomerPIKE.Kd,eHomerPIKEPI3K+PIP2.kcat,0.9756,positive (redundant),0.205466,0.176178
TrKs_PLCg,eTrKB+PLCg.Km,eTrKB+PLCg.kcat,-0.9756,negative (compensating),0.236057,0.046724
Receptors_Ras_1,ePKC+GEF.kcat,ePKC+GEF.Km,0.9752,positive (redundant),0.076037,0.130518
Glu_mGluR_2,ePP2A+RpS870.kcat,ePP2A+RpS870G.Km,0.9747,positive (redundant),0.036749,0.001172
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEKp.kcat,mGluRpT840barr2craf_dissoc.Kf,0.9745,positive (redundant),0.060944,0.060889
barr2,GRK2+bg.Kd,GRK2+bg.tau,0.9738,positive (redundant),0.54724,0.011052
barr2,GRK2+bg.Kd,eGRK2+DHPG_mGluR5.kcat,0.9736,positive (redundant),0.54724,0.000517
AC_1,Gs+AC1.tau,Gs+AC2p.Kd,0.9736,positive (redundant),0.028891,0.022817
PKA_1,R2C2cAMP+cAMP.Kd,R2C2cAMP3+cAMP.Kd,0.9735,positive (redundant),0.266593,0.278801
AC_1,Gs+AC1.tau,CaMCa4+AC1.tau,0.9732,positive (redundant),0.028891,0.00462
Receptors_MAPK_2,ePP2A+RpT840barr2craf1p.kcat,ePKC+mGluRbarr2_craf.Km,0.9732,positive (redundant),0.061099,0.06129
barr2,GRK2+bg.Kd,DHPGRpT840+barr2.Kd,0.9731,positive (redundant),0.54724,0.004989
HomerPIKE_1,PIKE+Glu_mGluR_Homer.Kd,eHomerPIKEPI3K+PIP2.kcat,0.9731,positive (redundant),0.203451,0.176178
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEK.kcat,mGluRpT840barr2craf_dissoc.Kf,0.9729,positive (redundant),0.060978,0.060889
Receptors_protein,FMRP+iTransl.Kd,ebTrans+AA.kcat,0.9728,positive (redundant),0.003335,0.008766
Glu_mGluR_1,RpS870Gq+Glu.Kd,ePP2A+LRpS870.Km,0.9726,positive (redundant),0.007096,0.021976
barr2,GRK2+bg.Kd,DHPGRpT840_barr2_internalize.Kf,-0.9726,negative (compensating),0.54724,0.003012
AMPAR_2,ePKA+Glu_sAMPARp.kcat,ePKA+AMPA_sAMPARp.kcat,0.9725,positive (redundant),0.014148,0.014109
barr2,GRK2+bg.Kd,LRpT840+barr2.tau,0.9718,positive (redundant),0.54724,0.003663
mGluR_PLCb,ePLCb_Ca_Gq+PIP2.Km,Gq_deph.Kf,0.9718,positive (redundant),0.185299,0.168782
AC_2,Epi+b2AR.Kd,EpiR+GsGDP.Kd,-0.9716,negative (compensating),0.009332,0.008569
Receptors_PI3K_1,ebPI3K+PIP2.Km,Sosp_deph.Kf,0.9715,positive (redundant),0.023527,0.001482
barr2,GRK2+bg.Kd,eGRK2+DHPG_mGluR5.Km,0.9714,positive (redundant),0.54724,0.003342
AMPAR_2,ePP1+iAMPARpS831.Km,eCaN+sAMPARpS845S831.Km,0.9713,positive (redundant),0.044807,0.035626
Receptors_MAPK_2,ecraf+MAPKKp.kcat,eMKP1+MAPKp.Km,0.9712,positive (redundant),0.658397,0.546084
Glu_mGluR_2,GluRpS870G_act.Kf,ePP2A+IntRpS901.kcat,0.9708,positive (redundant),0.009676,0.00985
Receptors_PI3K_1,ebPI3K+PIP2.Km,ebPI3K+PIP2.kcat,0.9708,positive (redundant),0.023527,0.001431
Receptors_PI3K_1,ebPI3K+PIP2.Km,eSHCpGrb2Gab1PI3K+PIP2.kcat,0.9708,positive (redundant),0.023527,0.000797
Receptors_PI3K_1,ebPI3K+PIP2.Km,ePI3K_Ras+PIP2.kcat,0.9706,positive (redundant),0.023527,0.000705
Receptors_PI3K_1,ebPI3K+PIP2.Km,Sos+Grb2.tau,0.9706,positive (redundant),0.023527,0.002055
Receptors_PI3K_1,ebPI3K+PIP2.Km,Sosp+Grb2.tau,0.9705,positive (redundant),0.023527,0.001044
Receptors_PI3K_1,Sosp+Grb2.Kd,ebPI3K+PIP2.Km,-0.9701,negative (compensating),0.000387,0.023527
PLA2_1,ePLA2PIP2Ca+APC.kcat,PIP2_CaPLA2p_act.Kd,0.9699,positive (redundant),0.296025,0.288253
Receptors_Ras_1,bg+GEF.Kd,Ras_inact_GEFp.Kf,-0.9696,negative (compensating),0.001554,0.00251
Receptors_PI3K_1,ePTEN+PIP3.kcat,ebPI3K+PIP2.Km,-0.9694,negative (compensating),0.000168,0.023527
AC_1,Gs+AC1.tau,eAC1CaM+ATP.Km,0.9687,positive (redundant),0.028891,0.016179
Receptors_MAPK_2,ecraf+MAPKK.kcat,ePP2A+MAPKKpq.Km,0.9686,positive (redundant),0.541262,0.691509
mGluR_PLCb,ePLCb_Ca_Gq+PIP2.kcat,bGq_act.Kf,0.9685,positive (redundant),0.189591,0.164471
Receptors_Ras_1,ePKC+GEF.kcat,eGEF+RasGDP.Km,0.9684,positive (redundant),0.076037,0.145923
AMPAR_1,ePKA+sAMPAR.kcat,eCaN+sAMPARpS845.kcat,0.9681,positive (redundant),0.015943,0.023106
Receptors_MAPK_1,craf_deph.Km,craf_deph.kcat,0.9673,positive (redundant),0.509404,0.640971
Receptors_Ras_1,eGbg+Ras.Km,ebGEF+Ras.kcat,-0.9662,negative (compensating),0.001914,0.362629
DHPG_mGluR_2,DHPG+mGluR_Gq.tau,DHPGGq_act.Kf,0.9657,positive (redundant),0.021848,0.071806
barr2,GRK2_antag.Kf,LRpT840_barr2_internalize.Kf,0.9657,positive (redundant),0.155431,0.006269
barr2,GRK2_Gq_inact.Kf,LRpT840_barr2_internalize.Kf,0.9657,positive (redundant),0.155431,0.006269
Receptors_Ras_1,eGbg+Ras.Km,eSHCpSosGrb2+Ras.kcat,0.9656,positive (redundant),0.001914,0.093305
Receptors_MAPK_2,eAKT+Raf.Km,ePKC+mGluRbarr2_craf.Km,0.9655,positive (redundant),0.061237,0.06129
Receptors_MAPK_2,ecraf+MAPKKp.kcat,ePP2A+MAPKKp.kcat,0.9653,positive (redundant),0.658397,0.545959
AMPAR_3,Glu+sAMPAR.tau,AMPA+sAMPARpS831.tau,0.9652,positive (redundant),0.019317,0.018167
CaMKII_2,CaMCa4+CaMKII.tau,eCaMCaMKII+CaMCaMKII.Km,0.965,positive (redundant),0.387244,0.291225
Receptors_PI3K_1,ebPI3K+PIP2.Km,PI3K+RasGTP.tau,0.9649,positive (redundant),0.023527,0.003345
mGluR_PLCb,ePLCb_Ca_Gq+PIP2.Km,bGq_act.Kf,0.9637,positive (redundant),0.185299,0.164471
Receptors_eIF4E,ePP2A+4EBPpqr.Km,ePP2A+4EBPpqr.kcat,-0.9636,negative (compensating),0.063198,0.00284
Receptors_MAPK_2,ecraf+MAPKKp.kcat,ePP2A+MAPKKpq.Km,0.9626,positive (redundant),0.658397,0.691509
Receptors_eIF4E,eMAPK+4EBPpq.Km,eMAPK+4EBPpq.kcat,0.9625,positive (redundant),0.427957,0.043243
mGluR_PLCb,PLC_CaGq_inact.Kf,bGq_act.Kf,0.9623,positive (redundant),0.182855,0.164471
Receptors_PI3K_1,ebPI3K+PIP2.Km,SHCp+Grb2.tau,0.9621,positive (redundant),0.023527,0.003282
barr2,GRK2+bg.Kd,GRK2_antag.Kf,0.962,positive (redundant),0.54724,0.155431
barr2,GRK2+bg.Kd,GRK2_Gq_inact.Kf,0.962,positive (redundant),0.54724,0.155431
Receptors_MAPK_2,eAKT+Raf.Km,mGluRpT840barr2craf_dissoc.Kf,0.9615,positive (redundant),0.061237,0.060889
Receptors_AKT,PIP3+AKT.Kd,PIP3+PDK1.Kd,0.9612,positive (redundant),0.076891,0.07665
TrKs_PLCg,eEGFR+PLCg.Km,eEGFR+PLCg.kcat,-0.9604,negative (compensating),0.455564,0.134
Receptors_PI3K_1,ebPI3K+PIP2.Km,ePI3K_Ras+PIP2.Km,0.9599,positive (redundant),0.023527,0.001392
mGluR_PLCb,PLC_Ca+Gq.Kd,ePLCb_Ca_Gq+PIP2.kcat,0.9598,positive (redundant),0.171088,0.189591
Glu_mGluR_1,ePKC+mGluR.Km,RpS870+Glu.Kd,0.9596,positive (redundant),0.024657,0.03347
Glu_mGluR_1,ePKA+GluR.Km,RpS870+Glu.Kd,0.9596,positive (redundant),0.006724,0.03347
Glu_mGluR_1,ePP2A+RpS870S901.kcat,RpS870+Glu.Kd,0.9593,positive (redundant),0.00057,0.03347
Glu_mGluR_1,ePP2A+LRpS870G.Km,RpS870+Glu.Kd,0.9593,positive (redundant),0.029199,0.03347
Glu_mGluR_1,RpS870+Glu.Kd,RpS870Glu+Gq.tau,0.9592,positive (redundant),0.03347,0.043088
PKA_1,R2C2+cAMP.Kd,R2C2cAMP2+cAMP.Kd,0.9592,positive (redundant),0.257809,0.253456
TrKB,TrKBdimeriz.tau,auto_TrKB.Kf,-0.9591,negative (compensating),0.004607,0.003972
Glu_mGluR_1,ePP2A+LRpS870G.kcat,RpS870+Glu.Kd,0.9589,positive (redundant),0.01091,0.03347
Receptors_protein,FMRP+iTransl.Kd,ebTrans+AA.Km,0.9589,positive (redundant),0.003335,0.198383
Glu_mGluR_1,RpS870+Glu.Kd,RpS870+Glu.tau,0.9587,positive (redundant),0.03347,0.017101
Glu_mGluR_1,RpS870+Glu.Kd,RpS870Glu+Gq.Kd,0.9585,positive (redundant),0.03347,0.011106
Glu_mGluR_1,ePP2A+RpS870G.kcat,RpS870+Glu.Kd,0.9581,positive (redundant),0.032984,0.03347
AMPAR_3,from_memb1.Kf,from_memb2.Kf,0.9561,positive (redundant),0.096935,0.088774
Glu_mGluR_2,mGluR5_recycling.tau,ePKC+LRpS870G.kcat,-0.956,negative (compensating),0.005763,0.000164
mGluR_PLCb,PLC_Gq+Ca.Kd,Gq_deph.Kf,0.9558,positive (redundant),0.17563,0.168782
Glu_mGluR_2,mGluR5_recycling.tau,ePKC+mGluR.kcat,-0.9554,negative (compensating),0.005763,0.000851
mGluR_PLCb,PLC_Ca+Gq.Kd,ePLCb_Ca_Gq+PIP2.Km,0.9546,positive (redundant),0.171088,0.185299
Receptors_S6K,ePP2A+S6Kpqrs.kcat,ePP2A+S6Kpqr.kcat,0.9546,positive (redundant),0.002873,0.003901
barr2,GRK2_antag.Kf,eGRK2+Glu_mGluR5.Km,0.9537,positive (redundant),0.155431,0.416812
barr2,GRK2_Gq_inact.Kf,eGRK2+Glu_mGluR5.Km,0.9537,positive (redundant),0.155431,0.416812
Glu_mGluR_1,ePP2A+IntRpS901.Km,ePP2A+LRpS870.Km,0.9533,positive (redundant),0.021596,0.021976
AC_1,ecAMP_PDEp+cAMP.Km,eAC2pGs+ATP.kcat,0.9527,positive (redundant),0.005691,0.040687
Receptors_protein,FMRP+iTransl.Kd,FMRP_synth.tau,0.9523,positive (redundant),0.003335,0.00351
mGluR_PLCb,bGq_act.Kf,Gq_deph.Kf,0.9519,positive (redundant),0.164471,0.168782
TrKs_PLCg,eEGFR+PLCg.kcat,eEGFR+CaPLCg.Km,-0.9516,negative (compensating),0.134,0.014108
Receptors_MAPK_1,eRas+MAPKK.Km,eRas+MAPKKp.Km,0.9515,positive (redundant),0.390372,0.504506
TrKs_PLCg,eEGFR+PLCg.Km,PLCgp_deph.Kf,0.9514,positive (redundant),0.455564,0.287051
TrKs_PLCg,Ca+PLCgp.Kd,eCaPLCg+PIP2.kcat,-0.9511,negative (compensating),0.067008,0.075906
PKA_1,R2C2cAMP2+cAMP.tau,R2C2cAMP+cAMP.tau,0.9502,positive (redundant),0.153412,0.076869
TrKs_PLCg,Ca+PLCgp.Kd,eCaPLCg+PIP2.Km,-0.9501,negative (compensating),0.067008,0.073595
TrKs_PLCg,Ca+PLCgp.Kd,eCaPLCgp+PIP2.kcat,0.95,positive (redundant),0.067008,0.067826
TrKs_PLCg,Ca+PLCgp.Kd,eCaPLCgp+PIP2.Km,0.9499,positive (redundant),0.067008,0.067296
Glu_mGluR_1,ePKC+LRG.Km,RpS870+Glu.Kd,0.9498,positive (redundant),0.065442,0.03347
AMPAR_2,eCaMKII+AMPARpS845.kcat,eCaMKII+Glu_sAMPARpS845.Km,0.9498,positive (redundant),0.032658,0.016332
Receptors_MAPK_5,eMAPKK+MAPKp.Km,eMAPKK+MAPK.Km,0.9497,positive (redundant),0.432387,0.432321
Receptors_PI3K_1,SHC+SosGrb2.tau,SHCpGrb2Gab1+PI3K.Kd,0.9496,positive (redundant),0.000916,0.532565
AMPAR_2,AMPA+sAMPARpS831.Kd,eCaMKII+AMPA_sAMPARpS845.kcat,0.9487,positive (redundant),0.031035,0.029638
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+IntRpS901.Km,0.9485,positive (redundant),0.065442,0.021596
AC_1,PDE_deph.Kf,CaMCa4+AC1.tau,0.9477,positive (redundant),0.027773,0.00462
Receptors_Ras_2,Ca+CaNCa2.Kd,ePKC+GAP.Km,0.9477,positive (redundant),0.000666,0.000283
AC_1,PDE_deph.Kf,Gs+AC2p.Kd,0.9476,positive (redundant),0.027773,0.022817
Receptors_PI3K_1,SHC+SosGrb2.tau,SHCp+Grb2.Kd,0.9469,positive (redundant),0.000916,0.456552
Receptors_Ras_1,ebGEF+Ras.Km,eGbg+Ras.Km,0.9464,positive (redundant),0.008039,0.001914
Receptors_MAPK_1,craf_deph.Km,ePP2A+MAPKKp.Km,0.9458,positive (redundant),0.509404,0.608577
Receptors_MAPK_1,eRas+MAPKKp.kcat,eMAPKK+MAPK.kcat,0.945,positive (redundant),0.516586,0.494495
Receptors_MAPK_2,ePP2A+RpT840barr2craf1p.kcat,eAKT+Raf.Km,0.945,positive (redundant),0.061099,0.061237
CaM,CaMCa3+Ca.Kd,CaM+Ca.Kd,0.9442,positive (redundant),0.064158,0.140166
Receptors_PI3K_1,SHC+SosGrb2.tau,eSHCpGrb2Gab1PI3K+PIP2.Km,-0.9442,negative (compensating),0.000916,0.009033
43S,QR+M.Kd,R+M.Kd,-0.944,negative (compensating),0.152381,0.396667
Receptors_Ras_1,eSHCpSosGrb2+Ras.kcat,ebGEF+Ras.kcat,-0.9438,negative (compensating),0.093305,0.362629
AMPAR_3,degradation_2.Kf,AMPA+sAMPARpS845.Kd,0.9429,positive (redundant),0.020033,0.014114
Receptors_PI3K_1,ebPI3K+PIP2.Km,PI3K+RasGTP.Kd,0.9414,positive (redundant),0.023527,0.157546
Receptors_protein,FMRP+iTransl.Kd,ePP2A+FMRPp.kcat,0.9414,positive (redundant),0.003335,0.000698
Receptors_Ras_1,bg+GEF.Kd,eGbg+Ras.Km,0.9409,positive (redundant),0.001554,0.001914
Receptors_eIF4E,emTORC1+eIF4E_4EBP.kcat,ePP2A+eIF4EBPpq.Km,0.9404,positive (redundant),0.008936,0.003358
Receptors_Ras_2,GAP_deph.Kf,ePKC+GAP.Km,0.94,positive (redundant),0.000911,0.000283
PKC,PKC+Ca.tau,PKC_Ca_to_memb.tau,0.9396,positive (redundant),0.022895,0.038633
Receptors_Ras_2,CaMCa4+GEF.tau,ePKC+GAP.Km,0.9395,positive (redundant),0.001023,0.000283
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEKp.kcat,ePKC+mGluRbarr2_craf.Km,0.9395,positive (redundant),0.060944,0.06129
AC_1,PDE_deph.Kf,Gs+AC1.tau,0.9393,positive (redundant),0.027773,0.028891
Receptors_protein,Degrade_FMRP.Kf,eCKII+FMRP.kcat,-0.9392,negative (compensating),0.007847,0.039124
Receptors_eIF4E,ePP2A+4EBPpq.kcat,ePP2A+eIF4EBPpq.Km,-0.9391,negative (compensating),0.009582,0.003358
Receptors_mTOR_S6K,ebAKT+TSC1_2.kcat,RhebGTP+mTOR.tau,0.9387,positive (redundant),0.000439,0.000611
AC_1,PDE_deph.Kf,eAC1CaM+ATP.Km,0.9385,positive (redundant),0.027773,0.016179
Glu_mGluR_2,ePP2A+RpS870.Km,ePP2A+RpS870.kcat,0.938,positive (redundant),0.056037,0.036749
mGluR_PLCb,PLC_Ca+Gq.Kd,PLC_Gq+Ca.Kd,0.938,positive (redundant),0.171088,0.17563
AMPAR_2,AMPA+sAMPARpS845S831.tau,ePP1+sAMPARpS831.kcat,0.9379,positive (redundant),0.029196,0.035551
Receptors_MAPK_1,eRas+MAPKKp.kcat,ePP2A+MAPKKpq.kcat,0.9378,positive (redundant),0.516586,0.660348
Ca,eVGCC+Ca.Km,eGlu_NMDAR+Ca.Km,-0.9377,negative (compensating),0.004554,0.142075
Receptors_mTOR_S6K,eAKT+TSC1_2.kcat,RhebGTP+mTOR.tau,-0.9376,negative (compensating),0.006288,0.000611
Receptors_mTOR_S6K,eAKT+TSC1_2.Km,RhebGTP+mTOR.tau,-0.9375,negative (compensating),0.028098,0.000611
Receptors_mTOR_S6K,TSC1_2_deph.Kf,RhebGTP+mTOR.tau,-0.9375,negative (compensating),0.028331,0.000611
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEK.kcat,ePKC+mGluRbarr2_craf.Km,0.9373,positive (redundant),0.060978,0.06129
mGluR_PLCb,PLC_Gq+Ca.Kd,bGq_act.Kf,0.9371,positive (redundant),0.17563,0.164471
PKC,PKC_DAG_AA_act.Kd,PKC_DAG_AA_act.tau,0.9367,positive (redundant),0.25213,0.00017
Receptors_protein,FMRP_synth.Kd,eCKII+FMRP.kcat,-0.9366,negative (compensating),0.008482,0.039124
Receptors_mTOR_S6K,ebAKT+TSC1_2.Km,RhebGTP+mTOR.tau,0.9365,positive (redundant),0.000691,0.000611
Receptors_MAPK_2,eMKP1+MAPKpq.kcat,ePKC+mGluRbarr2_craf.Km,0.9362,positive (redundant),0.061097,0.06129
Receptors_MAPK_1,eMAPKK+MAPK.kcat,ePP2A+MAPKKpq.kcat,0.9357,positive (redundant),0.494495,0.660348
AC_1,ecAMP_PDEp+cAMP.Km,ecAMP_PDEp+cAMP.kcat,0.9352,positive (redundant),0.005691,0.014159
HomerPIKE_1,eCaMKII+LRHomerpPIKEPI3K.kcat,eHomerPIKEPI3K+PIP2.kcat,0.9349,positive (redundant),0.021734,0.176178
Receptors_eIF4E,ePP2A+4EBPpqr.Km,ePP2A+eIF4EBPpqr.Km,0.9338,positive (redundant),0.063198,0.000913
Receptors_eIF4E,emTORC1+eIF4E_4EBP.kcat,ePP2A+eIF4EBPpq.kcat,-0.9335,negative (compensating),0.008936,0.00032
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+RpS870S901.kcat,0.9333,positive (redundant),0.065442,0.00057
Receptors_PI3K_1,SHC+SosGrb2.tau,SHC+SosGrb2.Kd,0.9332,positive (redundant),0.000916,0.005752
Glu_mGluR_1,ePKC+LRG.Km,ePKC+mGluR.Km,0.9326,positive (redundant),0.065442,0.024657
Glu_mGluR_1,ePKC+LRG.Km,ePKA+GluR.Km,0.9324,positive (redundant),0.065442,0.006724
Receptors_Ras_2,CaMCa4+CaN.tau,ePKC+GAP.Km,0.9323,positive (redundant),0.002172,0.000283
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+LRpS870G.Km,0.9322,positive (redundant),0.065442,0.029199
Glu_mGluR_1,ePKC+LRG.Km,RpS870Glu+Gq.tau,0.9322,positive (redundant),0.065442,0.043088
Receptors_eIF4E,ePP2A+4EBPpq.kcat,ePP2A+eIF4EBPpq.kcat,0.9322,positive (redundant),0.009582,0.00032
Glu_mGluR_1,ePKC+LRG.Km,RpS870Glu+Gq.Kd,0.9321,positive (redundant),0.065442,0.011106
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+LRpS870G.kcat,0.932,positive (redundant),0.065442,0.01091
Glu_mGluR_1,ePKC+LRG.Km,RpS870+Glu.tau,0.9319,positive (redundant),0.065442,0.017101
Receptors_Ras_2,CaMCa2+CaN.Kd,ePKC+GAP.Km,0.9318,positive (redundant),0.001596,0.000283
Receptors_Ras_2,CaMCa3+CaN.tau,ePKC+GAP.Km,0.9317,positive (redundant),0.000867,0.000283
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+RpS870G.kcat,0.9315,positive (redundant),0.065442,0.032984
Glu_mGluR_1,RpS870+Glu.Kd,RpS870Gq+Glu.Kd,0.9314,positive (redundant),0.03347,0.007096
TrKs_PLCg,eEGFR+PLCg.kcat,PLCgp_deph.Kf,-0.9314,negative (compensating),0.134,0.287051
mGluR_PLCb,PLC_Ca+Gq.Kd,bGq_act.Kf,0.9314,positive (redundant),0.171088,0.164471
CaM,CaMCa3+Ca.Kd,CaMCa+Ca.Kd,0.9312,positive (redundant),0.064158,0.111467
PKC,PKC_DAG_AA_act.tau,PKC_DAG+AA.Kd,0.9308,positive (redundant),0.00017,0.23934
PKC,PKC_Ca+DAG.Kd,PKC_Ca_DAG_to_memb.tau,0.9301,positive (redundant),0.00188,0.004194
Glu_mGluR_1,ePKC+LRG.Km,ePP2A+LRpS870.Km,0.93,positive (redundant),0.065442,0.021976
Receptors_Ras_2,CaMCa4+GEF.Kd,ePKC+GAP.Km,0.9288,positive (redundant),0.006798,0.000283
DHPG_mGluR_2,DHPG+mGluR_Gq.Kd,DHPG+mGluR_Gq.tau,0.9286,positive (redundant),0.369293,0.021848
barr2,eGRK2+Glu_mGluR5.Km,LRpT840+barr2.tau,0.9273,positive (redundant),0.416812,0.003663
Glu_mGluR_1,ePP2A+LRpS870.kcat,ePP2A+IntRpS901.Km,0.927,positive (redundant),0.015436,0.021596
Receptors_MAPK_2,eMKP1+MAPKpq.kcat,mGluRpT840barr2craf_dissoc.Kf,0.927,positive (redundant),0.061097,0.060889
PKA_1,R2C2+cAMP.Kd,R2C2cAMP+cAMP.Kd,0.9267,positive (redundant),0.257809,0.266593
Receptors_protein,FMRP+iTransl.tau,ePP2A+FMRPp.kcat,-0.9265,negative (compensating),0.001875,0.000698
AMPAR_1,synGAPpPSD_dissoc.tau,eCaN+iAMPARpS845S831.Km,0.9255,positive (redundant),0.054845,0.020824
mGluR_PLCb,PLC+Gq.Kd,Degrade_IP3.Kf,0.9255,positive (redundant),0.012461,0.011776
Receptors_Ras_2,eCaMGEF+Ras.Km,ePKC+GAP.Km,0.9247,positive (redundant),0.01273,0.000283
AC_3,ecAMP_PDE+cAMP.Km,ecAMP_PDE+cAMP.kcat,0.9245,positive (redundant),0.011866,0.013044
PKA_2,Fsk+AC2Gs.Kd,eAC1GsFsk+ATP.kcat,0.9245,positive (redundant),0.004985,0.000528
barr2,GRK2+bg.tau,eGRK2+Glu_mGluR5.Km,0.9243,positive (redundant),0.011052,0.416812
Receptors_S6,eS6Kpqrs+40S.kcat,S6_deph.Kf,-0.9243,negative (compensating),0.00254,0.041876
barr2,eGRK2+Glu_mGluR5.Km,DHPGRpT840_barr2_internalize.Kf,-0.9241,negative (compensating),0.416812,0.003012
barr2,eGRK2+Glu_mGluR5.Km,DHPGRpT840+barr2.Kd,0.9237,positive (redundant),0.416812,0.004989
barr2,eGRK2+Glu_mGluR5.Km,eGRK2+DHPG_mGluR5.kcat,0.9235,positive (redundant),0.416812,0.000517
Receptors_eIF4E,emTORC1+eIF4E_4EBP.Km,emTORC1+eIF4E_4EBP.kcat,-0.9231,negative (compensating),0.239469,0.008936
AMPAR_1,eCaN+sAMPARpS845.kcat,eCaN+iAMPARpS845S831.kcat,0.9229,positive (redundant),0.023106,0.026323
barr2,eGRK2+Glu_mGluR5.Km,eGRK2+DHPG_mGluR5.Km,0.922,positive (redundant),0.416812,0.003342
PKA_1,Release_C1.tau,R2C2cAMP+cAMP.tau,0.922,positive (redundant),0.160646,0.076869
AMPAR_1,ePKA+sAMPAR.kcat,ePKA+Glu_sAMPARp.Km,0.9218,positive (redundant),0.015943,0.035186
Receptors_eIF4E,emTORC1+eIF4E_4EBP.Km,ePP2A+4EBPpq.kcat,0.9216,positive (redundant),0.239469,0.009582
AMPAR_1,ePKA+Glu_sAMPARp.Km,eCaN+iAMPARpS845S831.kcat,0.9214,positive (redundant),0.035186,0.026323
Glu_mGluR_1,RpS870Gq+Glu.tau,ePP2A+LRpS870.Km,0.9211,positive (redundant),0.006369,0.021976
Receptors_protein,FMRP_synth.tau,ePP2A+FMRPp.kcat,0.9203,positive (redundant),0.00351,0.000698
AMPAR_1,ePP1+sAMPARpS831.Km,ePKA+intAMPAR.kcat,0.9198,positive (redundant),0.035091,0.080281
TrKs_PLCg,Ca+PLCg.tau,Ca+PLCgp.Kd,0.9194,positive (redundant),0.017605,0.067008
Receptors_S6K,ePP2A+S6Kpq.kcat,ePP2A+S6Kpqrs.kcat,0.9194,positive (redundant),0.01165,0.002873
PKA_1,Release_C1.Kd,Release_C2.Kd,0.9193,positive (redundant),0.06109,0.054379
barr2,eGRK2+Glu_mGluR5.Km,DHPGRpT840+barr2.tau,0.9185,positive (redundant),0.416812,0.000528
mGluR_PLCb,PLC+Gq.Kd,PLC_Gq+Ca.Kd,0.9182,positive (redundant),0.012461,0.17563
HomerPIKE_1,eCaMKII+LRHomerpPIKEPI3K.kcat,PIKE+Glu_mGluR_Homer.tau,0.9181,positive (redundant),0.021734,0.000383
AMPAR_4,exchange.Kd,to_memb.tau,0.918,positive (redundant),0.050534,0.082395
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEKp.kcat,eAKT+Raf.Km,0.9172,positive (redundant),0.060944,0.061237
mGluR_PLCb,PLC_Ca+Gq.Kd,PLC+Gq.Kd,0.9165,positive (redundant),0.171088,0.012461
AMPAR_2,eCaMKII+synGAP_PDZ.kcat,eCaMKII+AMPA_sAMPARpS845.kcat,0.9164,positive (redundant),0.024854,0.029638
43S,QR+M.Kd,RM+Q.Kd,0.9162,positive (redundant),0.152381,0.140506
Receptors_protein,pep_elongation.tau,FMRP_synth.tau,-0.916,negative (compensating),0.005757,0.00351
AMPAR_1,Glu+sAMPARpS845.Kd,ePKA+intAMPAR.kcat,0.9159,positive (redundant),0.03735,0.080281
AMPAR_2,AMPA+sAMPARpS831.Kd,eCaN+iAMPARpS845.kcat,0.9145,positive (redundant),0.031035,0.044082
mGluR_PLCb,PLC_CaGq_inact.Kf,PLC+Gq.Kd,0.9145,positive (redundant),0.182855,0.012461
PKA_1,ePKA+I1.kcat,Release_C1.Kd,-0.9145,negative (compensating),0.003724,0.06109
Receptors_MAPK_2,ecraf1_mGluRbarr2+MEK.kcat,eAKT+Raf.Km,0.9142,positive (redundant),0.060978,0.061237
